timestamp,open,high,low,close,Date,c,ccy,LogReturn
2015-09-15,6.4009,6.4119,6.3933,6.407,2015-09-15,6.407,CNH,0.0008900479183480137
2015-09-16,6.4072,6.408,6.3972,6.4035,2015-09-16,6.4035,CNH,-0.000546426772895181
2015-09-17,6.4036,6.4133,6.3966,6.3991,2015-09-17,6.3991,CNH,-0.0006873604069856931
2015-09-18,6.399,6.4067,6.3802,6.3857,2015-09-18,6.3857,CNH,-0.0020962400517614554
2015-09-21,6.3834,6.4079,6.3834,6.3988,2015-09-21,6.3988,CNH,0.002049357360061288
2015-09-22,6.3986,6.4196,6.3974,6.4159,2015-09-22,6.4159,CNH,0.002668811622533518
2015-09-23,6.4149,6.4434,6.4075,6.4357,2015-09-23,6.4357,CNH,0.0030813308329060707
2015-09-24,6.4357,6.44,6.4121,6.4164,2015-09-24,6.4164,CNH,-0.0030034024801939285
2015-09-25,6.4156,6.4195,6.3915,6.397,2015-09-25,6.397,CNH,-0.003028082292548584
2015-09-28,6.3965,6.3977,6.353,6.3666,2015-09-28,6.3666,CNH,-0.004763555342538028
2015-09-29,6.366,6.3747,6.3288,6.3436,2015-09-29,6.3436,CNH,-0.0036191444831537023
2015-09-30,6.3428,6.3672,6.3393,6.3621,2015-09-30,6.3621,CNH,0.0029120808886817784
2015-10-01,6.3621,6.3708,6.3545,6.3653,2015-10-01,6.3653,CNH,0.0005028521249321738
2015-10-02,6.3647,6.3796,6.3519,6.3544,2015-10-02,6.3544,CNH,-0.0017138773191376355
2015-10-05,6.3556,6.3636,6.3404,6.3476,2015-10-05,6.3476,CNH,-0.0010706976302350402
2015-10-06,6.3472,6.3592,6.3434,6.3501,2015-10-06,6.3501,CNH,0.0003937721055473631
2015-10-07,6.3508,6.3544,6.3316,6.3452,2015-10-07,6.3452,CNH,-0.0007719392599343511
2015-10-08,6.3457,6.3573,6.3385,6.3417,2015-10-08,6.3417,CNH,-0.0005517502445500089
2015-10-09,6.3417,6.3484,6.3344,6.3364,2015-10-09,6.3364,CNH,-0.0008360874750545921
2015-10-12,6.3374,6.3424,6.3105,6.3207,2015-10-12,6.3207,CNH,-0.0024808223135013296
2015-10-13,6.3197,6.3465,6.3184,6.3419,2015-10-13,6.3419,CNH,0.0033484465762212423
2015-10-14,6.342,6.3558,6.3349,6.3414,2015-10-14,6.3414,CNH,-7.884383405887263e-05
2015-10-15,6.3401,6.3523,6.3369,6.3494,2015-10-15,6.3494,CNH,0.001260755990114104
2015-10-16,6.3492,6.3682,6.3467,6.3629,2015-10-16,6.3629,CNH,0.0021239280185259
2015-10-19,6.3596,6.3888,6.3587,6.3856,2015-10-19,6.3856,CNH,0.0035612070424728692
2015-10-20,6.3856,6.3869,6.3603,6.3689,2015-10-20,6.3689,CNH,-0.002618685098336959
2015-10-21,6.3689,6.3723,6.3549,6.3647,2015-10-21,6.3647,CNH,-0.0006596720726752547
2015-10-22,6.3641,6.3946,6.3612,6.3896,2015-10-22,6.3896,CNH,0.003904570479721814
2015-10-23,6.3896,6.399,6.3771,6.3935,2015-10-23,6.3935,CNH,0.0006101806480438565
2015-10-26,6.3874,6.3969,6.3821,6.387,2015-10-26,6.387,CNH,-0.001017174689633915
2015-10-27,6.387,6.3962,6.3779,6.3944,2015-10-27,6.3944,CNH,0.0011579327502202474
2015-10-28,6.3944,6.4059,6.3827,6.3917,2015-10-28,6.3917,CNH,-0.0004223336342015216
2015-10-29,6.3917,6.4003,6.3415,6.3505,2015-10-29,6.3505,CNH,-0.006466723733233648
2015-10-30,6.3505,6.3523,6.3105,6.3219,2015-10-30,6.3219,CNH,-0.004513754073097287
2015-11-02,6.3212,6.35,6.3192,6.3452,2015-11-02,6.3452,CNH,0.003678825663023355
2015-11-03,6.3439,6.3543,6.3372,6.3446,2015-11-03,6.3446,CNH,-9.456413819730614e-05
2015-11-04,6.345,6.3566,6.3409,6.3526,2015-11-04,6.3526,CNH,0.001260120508238538
2015-11-05,6.3526,6.3753,6.3511,6.3696,2015-11-05,6.3696,CNH,0.002672495341711434
2015-11-06,6.3698,6.3929,6.354,6.3895,2015-11-06,6.3895,CNH,0.0031193448027051485
2015-11-09,6.3871,6.3948,6.3793,6.3892,2015-11-09,6.3892,CNH,-4.69531329565509e-05
2015-11-10,6.3894,6.3951,6.3805,6.3935,2015-11-10,6.3935,CNH,0.0006727843354215057
2015-11-11,6.3937,6.3995,6.3828,6.3895,2015-11-11,6.3895,CNH,-0.0006258312024649548
2015-11-12,6.3896,6.3989,6.3854,6.3907,2015-11-12,6.3907,CNH,0.00018779048896355732
2015-11-13,6.3909,6.4152,6.3887,6.403,2015-11-13,6.403,CNH,0.0019228219810805136
2015-11-16,6.4062,6.4204,6.3838,6.3972,2015-11-16,6.3972,CNH,-0.000906235902086383
2015-11-17,6.3972,6.413,6.3899,6.4125,2015-11-17,6.4125,CNH,0.0023888158623093236
