timestamp,open,high,low,close,Date,c,ccy,LogReturn
2005-11-02,7.7516,7.7536,7.7503,7.753,2005-11-02,7.753,HKD,0.00018059156686467404
2005-11-03,7.753,7.754,7.751,7.7517,2005-11-03,7.7517,HKD,-0.00016769108761183205
2005-11-04,7.7517,7.7536,7.751,7.7526,2005-11-04,7.7526,HKD,0.00011609682488211703
2005-11-07,7.7526,7.7542,7.751,7.752,2005-11-07,7.752,HKD,-7.739638562753726e-05
2005-11-08,7.752,7.7546,7.7509,7.7534,2005-11-08,7.7534,HKD,0.00018058224925576738
2005-11-09,7.7534,7.7577,7.7501,7.7559,2005-11-09,7.7559,HKD,0.0003223872156259411
2005-11-10,7.7559,7.7573,7.7534,7.7553,2005-11-10,7.7553,HKD,-7.736345354336649e-05
2005-11-11,7.7553,7.7563,7.7531,7.7549,2005-11-11,7.7549,HKD,-5.1578960952980424e-05
2005-11-14,7.7549,7.7586,7.7534,7.756,2005-11-14,7.756,HKD,0.0001418357415552407
2005-11-15,7.756,7.7584,7.7549,7.7555,2005-11-15,7.7555,HKD,-6.446829773709695e-05
2005-11-16,7.7555,7.7572,7.754,7.7547,2005-11-16,7.7547,HKD,-0.00010315792197523876
2005-11-17,7.755,7.7558,7.752,7.7531,2005-11-17,7.7531,HKD,-0.0002063477741107711
2005-11-18,7.7531,7.7541,7.751,7.7528,2005-11-18,7.7528,HKD,-3.869494837926979e-05
2005-11-21,7.7528,7.7542,7.7515,7.7532,2005-11-21,7.7532,HKD,5.159293177969815e-05
2005-11-22,7.7532,7.7541,7.7521,7.7533,2005-11-22,7.7533,HKD,1.2897817045054438e-05
2005-11-23,7.7533,7.7541,7.7507,7.7512,2005-11-23,7.7512,HKD,-0.0002708890983704748
2005-11-24,7.7508,7.7539,7.7506,7.753,2005-11-24,7.753,HKD,0.00023219514816474884
2005-11-25,7.753,7.7556,7.7519,7.7538,2005-11-25,7.7538,HKD,0.00010318054024160972
2005-11-28,7.7538,7.755,7.7525,7.7536,2005-11-28,7.7536,HKD,-2.57941369943282e-05
2005-11-29,7.7535,7.7546,7.7522,7.7539,2005-11-29,7.7539,HKD,3.869095599373651e-05
2005-11-30,7.7541,7.7549,7.7514,7.7542,2005-11-30,7.7542,HKD,3.868945906182475e-05
2005-12-01,7.7542,7.7554,7.752,7.7549,2005-12-01,7.7549,HKD,9.02695837252665e-05
2005-12-02,7.7549,7.7555,7.7534,7.7541,2005-12-02,7.7541,HKD,-0.00010316590376024948
2005-12-05,7.7541,7.7552,7.7499,7.7536,2005-12-05,7.7536,HKD,-6.448409502057828e-05
2005-12-06,7.7536,7.755,7.752,7.7538,2005-12-06,7.7538,HKD,2.57941369943282e-05
2005-12-07,7.7538,7.7549,7.752,7.754,2005-12-07,7.754,HKD,2.5793471673640767e-05
2005-12-08,7.754,7.7549,7.753,7.7538,2005-12-08,7.7538,HKD,-2.5793471673640767e-05
2005-12-09,7.7538,7.7553,7.7527,7.7538,2005-12-09,7.7538,HKD,0.0
2005-12-12,7.7538,7.7549,7.751,7.7536,2005-12-12,7.7536,HKD,-2.57941369943282e-05
2005-12-13,7.7536,7.7543,7.7524,7.7535,2005-12-13,7.7535,HKD,-1.2897318002913494e-05
2005-12-14,7.7535,7.754,7.752,7.7524,2005-12-14,7.7524,HKD,-0.00014188147761107217
2005-12-15,7.7524,7.7535,7.7506,7.7524,2005-12-15,7.7524,HKD,0.0
2005-12-16,7.7524,7.7535,7.7509,7.7522,2005-12-16,7.7522,HKD,-2.5798795197484736e-05
2005-12-19,7.752,7.7529,7.7508,7.7516,2005-12-19,7.7516,HKD,-7.740037930048516e-05
2005-12-20,7.7516,7.753,7.75,7.7519,2005-12-20,7.7519,HKD,3.8700938502334026e-05
2005-12-21,7.7521,7.753,7.7507,7.7524,2005-12-21,7.7524,HKD,6.449823599563587e-05
2005-12-22,7.7524,7.7539,7.7509,7.7526,2005-12-22,7.7526,HKD,2.579812963698913e-05
2005-12-23,7.7526,7.7539,7.7519,7.7532,2005-12-23,7.7532,HKD,7.739039589038654e-05
2005-12-26,7.7532,7.7544,7.748,7.7529,2005-12-26,7.7529,HKD,-3.8694449286058585e-05
