timestamp,open,high,low,close,Date,c,ccy,LogReturn
2006-01-05,1.6441,1.6493,1.643,1.6461,2006-01-05,1.6461,SGD,0.0012157317162080905
2006-01-06,1.6461,1.6495,1.6369,1.6377,2006-01-06,1.6377,SGD,-0.0051160352772177675
2006-01-09,1.6377,1.6377,1.6314,1.6345,2006-01-09,1.6345,SGD,-0.0019558712915562215
2006-01-10,1.6345,1.6365,1.6318,1.6341,2006-01-10,1.6341,SGD,-0.00024475310652677384
2006-01-11,1.6341,1.6376,1.6273,1.6283,2006-01-11,1.6283,SGD,-0.003555668287563929
2006-01-12,1.6282,1.6294,1.6203,1.6248,2006-01-12,1.6248,SGD,-0.00215179450399966
2006-01-13,1.6289,1.6326,1.6277,1.6278,2006-01-13,1.6278,SGD,0.0018446786267660165
2006-01-16,1.6268,1.635,1.623,1.6346,2006-01-16,1.6346,SGD,0.004168716189088373
2006-01-17,1.6349,1.6365,1.6294,1.634,2006-01-17,1.634,SGD,-0.00036712966208124476
2006-01-18,1.6338,1.6363,1.6263,1.6288,2006-01-18,1.6288,SGD,-0.0031874490637445185
2006-01-19,1.6295,1.632,1.6271,1.6286,2006-01-19,1.6286,SGD,-0.0001227973231726076
2006-01-20,1.6288,1.6338,1.6253,1.6273,2006-01-20,1.6273,SGD,-0.0007985503664623694
2006-01-23,1.6275,1.628,1.6189,1.6209,2006-01-23,1.6209,SGD,-0.003940649148438835
2006-01-24,1.6203,1.6235,1.6196,1.622,2006-01-24,1.622,SGD,0.000678405157228501
2006-01-25,1.6225,1.6256,1.6165,1.6232,2006-01-25,1.6232,SGD,0.0007395538362466869
2006-01-26,1.6238,1.6271,1.6191,1.6265,2006-01-26,1.6265,SGD,0.0020309574018012033
2006-01-27,1.6264,1.6276,1.6208,1.627,2006-01-27,1.627,SGD,0.0003073613056316371
2006-01-30,1.6273,1.6333,1.6241,1.6282,2006-01-30,1.6282,SGD,0.0007372819208396053
2006-01-31,1.6282,1.6305,1.6193,1.6214,2006-01-31,1.6214,SGD,-0.004185136586270677
2006-02-01,1.622,1.6306,1.6201,1.6293,2006-02-01,1.6293,SGD,0.00486050115530251
2006-02-02,1.6294,1.6353,1.6278,1.6336,2006-02-02,1.6336,SGD,0.0026356937014918036
2006-02-03,1.6337,1.6374,1.6296,1.6337,2006-02-03,1.6337,SGD,6.121262206176814e-05
2006-02-06,1.6345,1.6357,1.6254,1.6295,2006-02-06,1.6295,SGD,-0.002574161754846649
2006-02-07,1.6295,1.6332,1.6262,1.6274,2006-02-07,1.6274,SGD,-0.0012895700150593048
2006-02-08,1.6276,1.6342,1.6259,1.6316,2006-02-08,1.6316,SGD,0.002577479180846498
2006-02-09,1.6316,1.633,1.6266,1.6299,2006-02-09,1.6299,SGD,-0.0010424652178163685
2006-02-10,1.629,1.6316,1.6218,1.6257,2006-02-10,1.6257,SGD,-0.0025801709854088584
2006-02-13,1.6266,1.6312,1.6235,1.6289,2006-02-13,1.6289,SGD,0.0019664481233812037
2006-02-14,1.6278,1.6303,1.626,1.6266,2006-02-14,1.6266,SGD,-0.0014129936308844848
2006-02-15,1.6271,1.6302,1.6247,1.6286,2006-02-15,1.6286,SGD,0.0012288033003561294
2006-02-16,1.6289,1.6382,1.628,1.6346,2006-02-16,1.6346,SGD,0.003677376048998371
2006-02-17,1.6333,1.6379,1.631,1.6327,2006-02-17,1.6327,SGD,-0.001163039949910627
2006-02-20,1.6328,1.6333,1.6265,1.6282,2006-02-20,1.6282,SGD,-0.0027599759922413147
2006-02-21,1.6289,1.6318,1.6275,1.6303,2006-02-21,1.6303,SGD,0.0012889368057312223
2006-02-22,1.6304,1.6341,1.6279,1.6308,2006-02-22,1.6308,SGD,0.0003066449994897358
2006-02-23,1.6311,1.6323,1.6225,1.6246,2006-02-23,1.6246,SGD,-0.003809060328244851
2006-02-24,1.6243,1.6268,1.6221,1.6228,2006-02-24,1.6228,SGD,-0.0011085792845613174
2006-02-27,1.6236,1.6271,1.62,1.6223,2006-02-27,1.6223,SGD,-0.0003081569159389397
2006-02-28,1.6211,1.6255,1.6203,1.6217,2006-02-28,1.6217,SGD,-0.0003699136910246259
2006-03-01,1.6213,1.6221,1.6163,1.6176,2006-03-01,1.6176,SGD,-0.0025314124591216958
2006-03-02,1.6172,1.6203,1.6129,1.6136,2006-03-02,1.6136,SGD,-0.0024758616262050004
2006-03-03,1.6134,1.6215,1.6124,1.6201,2006-03-03,1.6201,SGD,0.004020168076370623
2006-03-06,1.6201,1.6289,1.6164,1.6276,2006-03-06,1.6276,SGD,0.004618661411162295
2006-03-07,1.6275,1.6342,1.6255,1.6309,2006-03-07,1.6309,SGD,0.002025472535337247
